scheme_id,scheme_name,partner_id,partner_name,loan_category,mapping_source,mapping_verified,physical_online,state,district
SIH26092-050,Micro & Small Enterprises Cluster Development Programme (MSE-CDP),PARTNER-GKP-DIC-01,District Industries and Enterprise Promotion Centre (DIC) Gorakhpur,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,Uttar Pradesh,Gorakhpur
SIH26092-050,Micro & Small Enterprises Cluster Development Programme (MSE-CDP),PARTNER-UP-KNP-DIC-01,District Industries and Enterprise Promotion Centre (DIC) Kanpur Nagar,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,Uttar Pradesh,Kanpur Nagar
SIH26092-050,Micro & Small Enterprises Cluster Development Programme (MSE-CDP),PARTNER-UP-KUS-DIC-01,District Industries and Enterprise Promotion Centre (DIC) Kushinagar,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,Uttar Pradesh,Kushinagar
SIH26092-050,Micro & Small Enterprises Cluster Development Programme (MSE-CDP),PARTNER-UP-LKO-DIC-01,District Industries and Enterprise Promotion Centre (DIC) Lucknow,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,Uttar Pradesh,Lucknow
SIH26092-050,Micro & Small Enterprises Cluster Development Programme (MSE-CDP),PARTNER-UP-PRY-DIC-01,District Industries and Enterprise Promotion Centre (DIC) Prayagraj,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,Uttar Pradesh,Prayagraj
SIH26092-050,Micro & Small Enterprises Cluster Development Programme (MSE-CDP),PARTNER-UP-VNS-DIC-01,District Industries and Enterprise Promotion Centre (DIC) Varanasi,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,Uttar Pradesh,Varanasi
SIH26092-050,Micro & Small Enterprises Cluster Development Programme (MSE-CDP),PARTNER-GKP-KVIC-01,Khadi and Village Industries Commission (KVIC) Divisional Office Gorakhpur,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,Uttar Pradesh,Gorakhpur
SIH26092-050,Micro & Small Enterprises Cluster Development Programme (MSE-CDP),PARTNER-UP-LKO-KVIC-01,Khadi and Village Industries Commission (KVIC) State Office Lucknow,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,Uttar Pradesh,Lucknow
SIH26092-050,Micro & Small Enterprises Cluster Development Programme (MSE-CDP),c5ec7432-bce5-4554-9d92-285d1d08ccdc,District Industries Centre (DIC) Dehradun,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,Uttarakhand,Dehradun
SIH26092-050,Micro & Small Enterprises Cluster Development Programme (MSE-CDP),83ad80b2-aa7f-4ff0-a8eb-c9ac15fbad07,District Industries Centre (DIC) Kolkata / Sub-Urban,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,West Bengal,Kolkata
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),5c244074-8ce0-4515-b50e-135c930bd688,Bank of Baroda,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),38554178-24fd-4b53-bc84-a1e24d50b093,Bank of India,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),38a644ee-3ee3-41dd-b8d9-710f4924635e,Bank of Maharashtra No.254-260,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),176c9127-6440-40f2-9461-57d84448e38f,Bihar Gramin Bank,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),2790fa95-688e-400f-a3d4-58f7a2225bee,Canara Bank,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),685d60bd-a6f8-49c2-8809-17a261eea094,Central bank Of India,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),9381f6c7-d2d8-435e-a320-731879b5590e,Complex,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),p-neg-test-x,Exclusive Term Loan Partner X,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),3414ceb1-e997-485e-843a-4d15ec6215f5,Indian Bank Corporate Office,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),87abb5d7-3ef5-4af8-b24e-0f53e22754ec,Indian Overseas Bank,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),e5ac60bc-a632-4eee-8aba-855547cd0822,Jharkhand Gramin Bank,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),1e7f37a7-69fd-4606-8525-59838b47c79f,Maharashtra Gramin Bank,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),12401b23-5a1c-4bd3-b854-07ca88dab8bb,Mumbai – 400 021,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),ec68f3e7-43c5-4345-95a1-9e9cae1c08d9,Punjab & Sind Bank,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),7dece241-4db8-48de-9be3-5719921ebbf0,Punjab National Bank,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),84279d00-97a4-4cba-b189-687bfb6848e6,Rajasthan Gramin Bank,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),6b8dc71e-28b2-47a6-8b9e-02a4c3bc94d7,Punjab & Sind Bank,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),b42dba38-40a8-4665-8f50-eb44a8c91961,Ranchi- 834001,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),36b0941b-de2b-4784-8f45-a833973a1818,SIDBI Small Industries Development Bank of India,CREDIT_GUARANTEE,20260408_100623_Bea3za.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),4aad9936-f656-41f2-8a4b-026dea48ac44,Telangana Grameena Bank,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),9e0c0f81-a704-4a8c-9767-984568b82f9a,UCO Bank,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),498e27ae-2629-45bd-b50d-d44c27615b09,Union Bank of India,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),e4f6f87a-8b1d-4eed-b184-2e55060a30fa,Uttar Pradesh Gramin Bank,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),4c178627-5223-433c-8a2f-718c8b8e4620,th Floor,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),291c9ff8-4923-4674-a1ad-96fa10befc1e,Punjab National Bank (PNB) Corporate Head Office,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,Delhi,South West Delhi
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),bd179031-c8fc-4128-971f-1d1ca1ae4124,State Bank of India (SBI) Local Head Office New Delhi,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,Delhi,New Delhi
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),8d5a93b3-8557-40fc-9273-7f45ed254db0,Bank of Baroda Head Office (Baroda Bhavan),AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,Gujarat,Vadodara
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),f47cb8f9-21b8-4d27-8491-1e24df1d7532,Gujarat Gramin Bank,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,Gujarat,
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),cc8d994c-c55f-4332-913b-d5f6572be3be,Haryana Gramin Bank,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,Haryana,
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),6e673f7e-34db-4c33-9d25-1acc9131293e,Canara Bank Head Office Bengaluru,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,Karnataka,Bengaluru Urban
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),2f0a574e-acc7-4398-8247-8687e140db53,Bank of Maharashtra Central Office Pune,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,Maharashtra,Pune
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),d77b6201-e16c-48d4-8314-e34c700ebefa,Central Bank of India Corporate Office Mumbai,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,Maharashtra,Mumbai City
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),a8acf321-79fc-4c4f-8625-f53474865bfc,State Bank of India (SBI) Corporate Centre,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,Maharashtra,Mumbai City
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),3f79f6a3-4910-4755-8a65-7e0300385eaf,Union Bank of India Corporate Head Office,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,Maharashtra,Mumbai City
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),55851068-928d-458d-a56e-3432a3a8e4e5,Indian Bank Corporate Head Office Chennai,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,Tamil Nadu,Chennai
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),PARTNER-GKP-BOB-01,Bank of Baroda MSME Branch Gorakhpur,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,Uttar Pradesh,Gorakhpur
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),PARTNER-GKP-CNRB-01,Canara Bank MSME Sulabh Branch Gorakhpur,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,Uttar Pradesh,Gorakhpur
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),PARTNER-GKP-CBI-01,Central Bank of India Main Branch Gorakhpur,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,Uttar Pradesh,Gorakhpur
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),PARTNER-GKP-IB-01,Indian Bank Main Branch Gorakhpur,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,Uttar Pradesh,Gorakhpur
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),PARTNER-GKP-PNB-01,Punjab National Bank Circle Office & Branch Gorakhpur,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,Uttar Pradesh,Gorakhpur
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),PARTNER-UP-VNS-UBI-01,Union Bank of India MSME Branch Varanasi,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,Uttar Pradesh,Varanasi
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),PARTNER-GKP-UBI-01,Union Bank of India Regional Office & Branch Gorakhpur,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,Uttar Pradesh,Gorakhpur
SIH26092-051,Credit Guarantee Scheme for Micro and Small Enterprises (CGTMSE),c0d66564-e402-4c27-8540-d5ac1a42a82a,UCO Bank Head Office Kolkata,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,West Bengal,Kolkata
SIH26092-052,NSFDC Micro Finance Scheme (MFS),d269101c-5073-4fcd-b4cb-fa5f182989f7,ASA International Microfinance Ltd.,MICRO_FINANCE,20251223_101231_7smjJC.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),be4c480d-2aea-4e4b-b48b-a06fb425c677,AU small finance bank,MICRO_FINANCE,20260408_100851_UrGTfH.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),afd49bd5-8539-4e70-9ce1-edffb55517a4,Andhra Pradesh Grameena Bank,MICRO_FINANCE,20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),ffd17427-6d9b-4b9c-aeb6-c12ef765dadc,Anik Financial Services Private Limited,MICRO_FINANCE,20251223_101231_7smjJC.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),6f013d2e-1fe3-44e9-ae93-085861469e37,Assam Gramin Bank,MICRO_FINANCE,20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),5c244074-8ce0-4515-b50e-135c930bd688,Bank of Baroda,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),38554178-24fd-4b53-bc84-a1e24d50b093,Bank of India,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),38a644ee-3ee3-41dd-b8d9-710f4924635e,Bank of Maharashtra No.254-260,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),176c9127-6440-40f2-9461-57d84448e38f,Bihar Gramin Bank,MICRO_FINANCE,20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),2790fa95-688e-400f-a3d4-58f7a2225bee,Canara Bank,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),685d60bd-a6f8-49c2-8809-17a261eea094,Central bank Of India,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),9381f6c7-d2d8-435e-a320-731879b5590e,Complex,MICRO_FINANCE,20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),p-neg-test-x,Exclusive Term Loan Partner X,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),86c52401-df0c-4361-8cff-e658db2a9c86,Grameen Development & Finance Regd.Office: ‘Sahyadri Building” Private Limited,MICRO_FINANCE,20251223_101231_7smjJC.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),3414ceb1-e997-485e-843a-4d15ec6215f5,Indian Bank Corporate Office,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),87abb5d7-3ef5-4af8-b24e-0f53e22754ec,Indian Overseas Bank,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),28f208ea-a70a-49dd-910e-4b9ea8d9e083,J&K Grameen Bank M.T.C Building,MICRO_FINANCE,20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),e5ac60bc-a632-4eee-8aba-855547cd0822,Jharkhand Gramin Bank,MICRO_FINANCE,20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),bb7c9f36-0a4c-4814-b3c1-0250b9366f85,Karnataka Grameena Bank,MICRO_FINANCE,20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),50c70175-3553-445b-9578-6a680c67aff9,Kerala Grameena Bank,MICRO_FINANCE,20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),550a49a8-7745-4489-9ac9-f314c84d80ee,Konoklata mahila Urban Cooperative,MICRO_FINANCE,20251223_101341_Zcm8s6.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),2953dda3-091d-4cdd-adf3-a8e107a178b8,Madhaya Pradesh Gramin Bank,MICRO_FINANCE,20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),1e7f37a7-69fd-4606-8525-59838b47c79f,Maharashtra Gramin Bank,MICRO_FINANCE,20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),f5fbbb0c-4391-4d0d-9627-f8e0a3663099,Manipur Rural Bank,MICRO_FINANCE,20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),553c210b-9d07-4f4b-9b06-9f441d31137f,Meghalaya Rural Bank,MICRO_FINANCE,20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),f372319a-aee2-4da8-84c3-8e33728dd2d5,Midland Microfin Ltd.,MICRO_FINANCE,20251223_101231_7smjJC.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),81510aa2-0a9a-455e-87d8-26dbbd5d4da2,Mizoram Rural Bank,MICRO_FINANCE,20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),12401b23-5a1c-4bd3-b854-07ca88dab8bb,Mumbai – 400 021,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),fb35ad4b-04c8-493b-9577-5ce7cf565acf,Odisha Grameen Bank,MICRO_FINANCE,20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),d79ae139-660f-4f51-ad35-9a58282bffcb,Pahal Financial Services Pvt. Ltd.,MICRO_FINANCE,20251223_101231_7smjJC.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),20071c36-2fb4-4cb9-be0e-9dd1e8259e0f,Plot No.-47,MICRO_FINANCE,20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),84f21b21-8040-4931-8c45-de280ae929f6,Puducherry Grama Bank,MICRO_FINANCE,20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),ec68f3e7-43c5-4345-95a1-9e9cae1c08d9,Punjab & Sind Bank,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),ab2f472d-2b84-44ab-84ca-0b9dac3ca0ab,Punjab Gramin Bank,MICRO_FINANCE,20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),7dece241-4db8-48de-9be3-5719921ebbf0,Punjab National Bank,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),84279d00-97a4-4cba-b189-687bfb6848e6,Rajasthan Gramin Bank,MICRO_FINANCE,20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),6b8dc71e-28b2-47a6-8b9e-02a4c3bc94d7,Punjab & Sind Bank,AUTHORIZED_INSTITUTIONAL_CHANNEL,Official Scheme Guidelines & Application Channels,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),b42dba38-40a8-4665-8f50-eb44a8c91961,Ranchi- 834001,MICRO_FINANCE,20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),efec3e19-1ab8-4be8-b910-80b3402706d3,Satin Creditcare Network Ltdl.,MICRO_FINANCE,20251223_101231_7smjJC.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),915f2d22-33f0-40ed-bdb3-e21b865d3fed,Shri Mahila Sewa Sahakari Bank Ltd,MICRO_FINANCE,20251223_101341_Zcm8s6.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),c30f1d8c-df01-4717-ae7f-a4727b503ff4,Streenidhi,MICRO_FINANCE,20251223_101341_Zcm8s6.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),86999842-c677-4406-a501-48eb9e76fabd,Streenidhi AP,MICRO_FINANCE,20251223_101341_Zcm8s6.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),5fbd0539-07aa-4ffb-83c3-cff7ede183b0,Tamil Nadu Grama Bank,MICRO_FINANCE,20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
SIH26092-052,NSFDC Micro Finance Scheme (MFS),4aad9936-f656-41f2-8a4b-026dea48ac44,Telangana Grameena Bank,MICRO_FINANCE,20260401_163145_9tiTZM.pdf,VERIFIED_OFFICIAL,PHYSICAL,,
